course_name,tsne_1,tsne_2,color,link,total_enrollment,rating
"Boxing, kickboxing & self defense: learn fighting",-3.65367949171,17.2370041797,#fed82f,https://www.udemy.com/learn-to-fight-get-fit-boxing-kickboxing-self-defense/,1198,97
Build An Successful WordPress eCommerce Website.,15.5400643338,2.57831855653,#a6d853,https://www.udemy.com/build-an-successful-wordpress-ecommerce-website-in-2-hours/,1702,60
Effectively Managing Employee Performance,-8.95281918177,-5.10375638654,navy,https://www.udemy.com/effectively-managing-employee-performance/,229,80
Make Your Educational Video Courses,-16.5557676886,8.40010977964,#8d9fca,https://www.udemy.com/make-your-video-courses/,104,100
Increase Your Strength & Flexibility With Yoga,13.8925681747,9.2176155272,#fa8d62,https://www.udemy.com/strength-flexibility-yoga/,28,100
SQL Server Reporting Services (SSRS) 101,7.769345537,-14.1353510502,#e4c394,https://www.udemy.com/sql-server-reporting-services-101/,46,84
Cross-Platform Apps in 1 Hour: PhoneGap 2015 Update,-0.201362273188,-10.0192230889,#e4c394,https://www.udemy.com/learn-phonegap/,100,83
Mastering Magento,3.25568090246,-16.270087013,#e4c394,https://www.udemy.com/mastering-magento/,200,86
Inventory Management In Magento Creating & Managing Products,16.7950820881,0.858279276281,#a6d853,https://www.udemy.com/how-to-create-products-in-magento-video-course/,104,100
IAS 1-Presentation of Financial Statements ,15.0605368247,3.63081195873,#377eb7,https://www.udemy.com/ias-1-presentation-of-financial-statements/,901,85
C# Tutorial - Fundamentals for Beginners,0.372975553544,-18.2562739411,#e4c394,https://www.udemy.com/c-tutorial-for-beginners/,554,100
Basics of International Finance,2.67273834743,-12.7761074639,#e4c394,https://www.udemy.com/basics-of-international-finance/,581,100
Business Accounting Made Easy,15.0475659179,2.65068622978,#a6d853,https://www.udemy.com/accounting-level-1-course/,1002,100
Edit Professional Looking Cooking Videos in an Hour or Less,-13.8288141759,8.61569816794,#8d9fca,https://www.udemy.com/how-to-edit-cooking-videos/,523,94
How to Save Your Money by Becoming a Smart Shopper,-4.45177853193,-6.05613476483,navy,https://www.udemy.com/shopper-psychology-becoming-a-smart-shopper/,575,80
Amazon Kindle Publishing - Passive Income Plan,11.5531561149,-4.57715450842,#fdfb32,https://www.udemy.com/amazon-kindle-publishing-passive-income-plan/,670,66
Entrepreneur's Guide to Hiring a Virtual Assistant,8.51092028573,-7.38327388,#fdfb32,https://www.udemy.com/entrepreneurs-guide-to-hiring-a-virtual-assistant/,1756,74
How to help your child in the world of soccer,-5.98560110685,-0.757622283349,#b3b3b3,https://www.udemy.com/how-to-help-your-child-in-the-world-of-soccer/,4,0
New Manager Training,-3.68154572673,-0.282973163191,#b3b3b3,https://www.udemy.com/succeeding-as-a-new-manager/,1060,92
Mergers and Acquisitions,-4.17086310859,5.98633055757,navy,https://www.udemy.com/mergers-and-acquisitions/,594,80
Popular Cocktail Recipes - A masterclass in cocktails,-3.64289602147,16.3436532449,#fed82f,https://www.udemy.com/popular-cocktail-recipes-a-masterclass-in-cocktails/,5,0
Prepare Your Business For Action,7.88486686598,-3.79632770359,#fdfb32,https://www.udemy.com/prepare-your-business-for-action/,60,90
Photographer: Full Promotion Package to Get Clients,9.92898275747,-1.40067513843,navy,https://www.udemy.com/how-to-become-rich-and-famous-photographer/,1356,95
Living and Growing with Auditory Processing Disorder,-1.28210800491,6.86195129147,navy,https://www.udemy.com/living-and-growing-with-auditory-processing-disorder/,200,0
Learn coding on Android Studio by making complete apps!,-0.817966286795,-11.1314112452,#e4c394,https://www.udemy.com/android-studio-from-scratch-build-mobile-apps/,255,100
Relieve and End Your Lower Back Pain with Tai Chi & QiGong,14.1223050545,9.27507039266,#fa8d62,https://www.udemy.com/relieve-and-end-your-lower-back-pain-with-tai-chi-qigong/,244,100
The Secret to Six Pack Abs: Get Shredded Abs in 60 min/week,-3.65685170653,17.2985732101,#fed82f,https://www.udemy.com/rapid-fat-loss-challenge/,4795,98
Hypnosis – Heal Obesity With Self Hypnosis,14.4324986538,9.32712574807,#fa8d62,https://www.udemy.com/hypnosis-heal-obesity-with-self-hypnosis/,0,0
"Live Intensely, Fully Energized for Education ",-5.89942900933,-0.748449859062,#b3b3b3,https://www.udemy.com/live-intensely-fully-energized-for-education/,0,0
Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,15.6491691502,0.295943067525,#a6d853,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,1247,90
A step-by-step guide to starting a successful blog ,-3.30965823035,-7.61954168244,navy,https://www.udemy.com/guide-to-starting-a-successful-blog/,175,100
CBT4PANIC. Cure Panic & Anxiety attacks fast,11.0740479024,5.11695764221,navy,https://www.udemy.com/cbt4panic-cure-panic-anxiety-attacks-fast/,428,100
C++ in 1 hour,7.77535033467,-11.9771843609,#e4c394,https://www.udemy.com/c-in-1-hour/,2133,74
Selling On Amazon with FBA|90% Automated eCommerce Business!,12.1066956829,-1.69063931422,navy,https://www.udemy.com/how-to-start-a-90-automated-online-ecommerce-business/,330,100
Public Relations: You Can Create Winning Media Messages,-0.38801425457,-0.419537478751,navy,https://www.udemy.com/how-to-create-winning-messages/,803,0
Certified StratPad Coach - Level 1: Business Plan Expert,10.1554190439,-0.62049843442,navy,https://www.udemy.com/certified-stratpad-coach-level-1-business-plan-expert-course/,60,90
"Strengthen your abs, core and back",-2.49139604733,16.1871301156,#fed82f,https://www.udemy.com/strengthen-your-abs-core-and-back/,3212,95
Building a Chat App for iOS from Scratch,10.8641693433,-6.36275554856,#fdfb32,https://www.udemy.com/building-a-chat-app-for-ios/,259,74
Use Your Health & Fitness Expertise to Earn A Living Online,11.8848571692,-5.36800462026,#fdfb32,https://www.udemy.com/create-online-health-fitness-business/,49,95
Binary Options Beginners Guide : Nadex,-9.28370512372,13.9268981638,#66c2a5,https://www.udemy.com/binary-options/,267,97
Cloud Computing Concepts: Part 2,-3.54071918891,-10.8182143336,navy,https://www.coursera.org/course/cloudcomputing2,0,0
Marriage and the Movies: A History,-9.20829472104,5.40471658312,navy,https://www.coursera.org/course/marriageandmovies,0,0
Psychology of Popularity,-7.33075303029,1.34717985349,navy,https://www.coursera.org/course/popularity,0,0
粒子世界探秘 Exploring Particle World,-10.9499280429,4.96600774602,navy,https://www.coursera.org/course/sjtujxdepw,0,0
Data Management for Clinical Research,-9.41490567923,0.00236167807632,navy,https://www.coursera.org/course/datamanagement,0,0
Text Mining and Analytics,-3.41976504651,-11.2613084941,navy,https://www.coursera.org/course/textanalytics,0,0
Energy and the Earth,-9.82103258753,4.33070708332,navy,https://www.coursera.org/course/earthenergy,0,0
Social Entrepreneurship: A Crash Course,-10.3837183646,-1.16826361733,navy,https://www.udemy.com/crashcourse/,77,86
Global Warming: The Science and Modeling of Climate Change,-10.852348639,4.93906187159,navy,https://www.coursera.org/course/globalwarming,0,0
Data Mining Capstone,-10.7644202367,6.28031613141,navy,https://www.coursera.org/course/dataminingcapstone,0,0
Principles of fMRI 1,8.43024185604,10.0381040882,navy,https://www.coursera.org/course/fmri1,0,0
Exploring Neural Data,8.37874798949,10.0562590329,navy,https://www.coursera.org/course/neuraldata,0,0
Forensic Accounting and Fraud Examination,-10.8299592007,-3.26594246449,navy,https://www.coursera.org/course/forensicaccounting,0,0
Teaching goes massive: new skills required,-7.70736151094,1.08610971974,navy,https://www.coursera.org/course/massiveteaching,0,0
Assessment and Teaching of 21st Century Skills,-7.27824475108,1.92217516424,navy,https://www.coursera.org/course/atc21s,0,0
The Science of Gastronomy,-10.8932597268,6.55422183725,navy,https://www.coursera.org/course/scigast,0,0
Cross Cultural Leadership: Foundation,-7.53761542406,1.33124848495,navy,https://www.udemy.com/cross-cultural-leadership-foundation/,540,0
Integrated Analysis in Systems Biology,-6.80938543599,4.23497114559,navy,https://www.coursera.org/course/integratedanalysis,0,0
Mortgage Backed Securities,-10.8273737541,-3.36210800183,navy,https://www.udemy.com/mortgage-backed-securities/,30,0
Medical Neuroscience,8.59685236377,10.0214962451,#fa8d62,https://www.coursera.org/course/medicalneuro,0,0
Effective Classroom Interactions: Supporting Young Children’s Development,-7.33180547968,1.72109151114,navy,https://www.coursera.org/course/earlychildhood,0,0
Economics for Accounting and Finance Professionals,-9.56146888387,-1.11471623847,navy,https://www.udemy.com/economics-for-accounting-and-finance-professionals/,1032,100
Hypnosis - Slow Down Your Ageing With Self Hypnosis,14.4090703966,9.32338641313,#fa8d62,https://www.udemy.com/hypnosis-slow-down-your-ageing-with-self-hypnosis/,568,97
FLOW Education: Facilitating Learning through Outdoor Watershed Education,-6.52718593254,4.79521433967,navy,https://www.coursera.org/course/watershed,0,0
Philosophy and the Sciences,-10.9863910474,4.77226313594,#f481bd,https://www.coursera.org/course/philsci,0,0
How to Succeed in College,-6.82205700202,4.46834915123,#f481bd,https://www.coursera.org/course/succeedincollege,0,0
Planning & Design of Sanitation Systems and Technologies ,-7.30121764182,3.725553864,#f481bd,https://www.coursera.org/course/sanitation,0,0
The Role of the Renminbi in the International Monetary System ,-10.8478105243,-3.21499587437,navy,https://www.coursera.org/course/renminbi,0,0
Clinical Problem Solving,-8.70811563209,3.00522352411,navy,https://www.coursera.org/course/clinprobsolv,0,0
School of Raising Money: Find & Assemble a DealTeam,11.2953410868,-8.99936899563,#fdfb32,https://www.udemy.com/school-of-raising-money-find-assemble-a-dealteam/,2513,0
Digital Real Estate - How to invest in profitable assets,11.0857892901,-8.61799716878,#fdfb32,https://www.udemy.com/digital-real-estate-how-to-invest-in-profitable-assets/,124,100
Udemy Insights: Double Your Udemy Course Sales ,8.65485306775,-7.37996754046,#fdfb32,https://www.udemy.com/increase-udemy-sales/,4073,97
Learn Useable PHP in 14 Days: The Way PHP Should Be Taught,9.12987855606,-9.9073225133,#fdfb32,https://www.udemy.com/onlinephpclass/,16352,64
How to Start your Own $400+/day Freelancing Business: FAST! ,8.43360405005,-7.36874055864,#fdfb32,https://www.udemy.com/how-to-freelance-business-superquickcourse/,1427,96
e-commerce for beginners ,12.3134537026,-5.13745362225,#fdfb32,https://www.udemy.com/how-to-make-money-online-by-selling-items-on-ebay-and-amazon/,508,85
Basics of Photography in Hindi Language,10.4729211928,-3.72469393428,#fdfb32,https://www.udemy.com/basics-of-photography-in-hindi-language/,383,86
The Non-Technical Person's guide to building products & apps,9.40672901601,-6.0040096974,#fdfb32,https://www.udemy.com/launch-your-idea-idea-to-mvp-with-no-cto-and-no-coding/,2971,99
Elite Close Combat Training: Law Dog,-3.94663506312,-0.968131189064,#b3b3b3,https://www.udemy.com/lawdogtactics/,601,97
Do Your Own Accounts,16.7864255139,0.86499206299,#a6d853,https://www.udemy.com/doyourownaccounts/,6,0
How To Quit Smoking Forever: How To Prepare For Success,-2.26286852351,13.9759895436,navy,https://www.udemy.com/how-to-quit-smoking-forever-how-to-prepare-for-success/,9,0
"Know, Like, Trust - Increase your referrals and repeat sales",-6.0676094744,-10.1221595467,#ff8100,https://www.udemy.com/know-like-trust/,54,100
Startup CEO,-8.50449758198,-5.15733935548,navy,https://www.udemy.com/startup-ceo/,84,96
EasyDSLR Digital Photography Course: Advanced,-16.9472787015,8.37687636993,#8d9fca,https://www.udemy.com/easydslr-advanced/,3975,96
Master the Phrasal Verbs of English for IELTS,-4.73443156875,9.28084769378,#377eb7,https://www.udemy.com/phrasal-verbs-in-english/,23,100
"""Pay Attention!!"" ADHD Through the Lifespan",7.77995922325,9.98659911001,navy,https://www.coursera.org/course/adhd,0,0
Learn Close Combat Training: Military Hand-To-Hand Combat,-4.07187608397,-1.23552989887,#b3b3b3,https://www.udemy.com/closecombattraining/,11450,98
Easy Filmmaking: Travel and Vacation Video Film Making Guide,10.477825715,-3.76067943553,#fdfb32,https://www.udemy.com/how-to-film-video-my-holiday-vacation-trip-travel/,887,100
Everyone is a Leader,-4.26812203132,0.370133090507,#b3b3b3,https://www.udemy.com/everyone-is-a-leader/,16,0
Cold Calling: Instant Cold Calling  Authority,-4.35969303551,-6.18171655029,#ff8100,https://www.udemy.com/salesauthority/,531,100
Become a Web Developer,5.17592164744,-14.305961194,#e4c394,https://www.udemy.com/learn-html-css-from-scratch/,2020,90
"Traveler Money Matters: Budgeting, Paying, Protecting & More",10.8237413664,0.966353278985,navy,https://www.udemy.com/traveler-money-matters-budgeting-paying-protecting-more/,6,100
Learn Building Your Own Website Without Coding,5.50252152434,-10.6489756177,navy,https://www.udemy.com/learn-building-your-own-website-without-coding/,7659,95
"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",-11.6228094246,-6.42165357321,#e41a1c,https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,1059,98
Yoga @ Home with Meta - Immersion for Experienced Students,12.6066023273,8.86622910646,#fa8d62,https://www.udemy.com/yoga-home-with-meta-immersion-for-experienced-students/,30,100
"Learning French from the zero, Easy Steps To Learn Quickly",-1.17061438769,2.85590648652,#e4c394,https://www.udemy.com/learning-french-from-the-zero-easy-steps-to-learn-quickly-francais/,1278,100
Winter Landscape retouching ,-17.3335730128,7.92595568146,#8d9fca,https://www.udemy.com/winter-landscape-retouching/,20,0
Impact of Social Media on the Supply Chain,-10.5692149739,-2.94038292832,navy,https://www.udemy.com/impact-of-social-media-on-the-supply-chain/,1037,0
DSLR Video Production - Start Shooting Better Video Today,-18.0310096548,7.77664416376,#8d9fca,https://www.udemy.com/dslr-video-production-online-course-tutorial-training/,1890,98
Ruby on Rails for Beginners/Entrepreneurs/Non Programers,-0.390859911878,-17.2081084418,#e4c394,https://www.udemy.com/ruby-rails-4-begin-entrepre-nonprogram/,254,0
I Have an Idea for an App - Now What? Step-by-Step Course,9.27838407739,-9.75474373235,#fdfb32,https://www.udemy.com/app-idea-validation/,858,98
Breathing Meditation Exercises For Healing ,14.4343538701,9.2910221937,#fa8d62,https://www.udemy.com/breathing-meditation-exercises-for-healing-using-nlp/,907,90
"Fundraise the Easy Way: My $10,000 Crowdfunding BluePrint",11.891758064,-9.00279933401,#fdfb32,https://www.udemy.com/first10k/,6,100
How to Start and Grow your Online Business,9.19094540996,-7.6139510846,#fdfb32,https://www.udemy.com/how-to-start-and-grow-your-business-online/,2,0
How To Make $200/Day As A New Photographer,12.3630738733,-6.7893295559,#fdfb32,https://www.udemy.com/how-to-make-200day-as-a-new-photographer/,1222,86
20 High Quality Lessons From A Six Figure Marketer,9.91947060886,-7.4863296904,#fdfb32,https://www.udemy.com/20-high-quality-lessons-from-a-six-figure-marketer/,2496,84
How to Prepare: Quit Your Day Job & Be Your Own Boss,11.2815629503,-7.7389801052,#fdfb32,https://www.udemy.com/how-to-prepare-quit-your-day-job-be-your-own-boss/,872,80
Kindle Publishing Full Time Passive Income System,12.9358944541,-5.61469218129,#fdfb32,https://www.udemy.com/kindle-publishing-full-time/,1029,100
Seed Starting Simplified: Grow your own garden seedlings ,9.39130873966,2.27816901217,#fdfb32,https://www.udemy.com/indoor-seed-starting-basics/,677,100
Easy steps to understand how businesses perform,14.1590657876,-0.158872168917,#a6d853,https://www.udemy.com/analyzing-business-for-beginners/,586,86
"Start An Online Bookstore For Your School, Business or Club",13.2914524776,-5.60055385295,#fdfb32,https://www.udemy.com/start-a-bookstore-for-your-school-business-church-or-club/,926,92
How I Made Over 100k in Adsense in ONE Year!,13.3347268548,-5.92142098337,#fdfb32,https://www.udemy.com/how-i-made-over-100k-in-adsense-in-one-year/,4778,90
Crash Course: Fundamentals Of HTML & CSS From Scratch.,9.43455359912,-9.73721720107,#fdfb32,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,7202,97
Startup Stories: tips for creating your own startup,11.6219206209,-8.85785129957,#fdfb32,https://www.udemy.com/startup-success-stories-tips-for-creating-your-own-startup/,1569,100
Become a Top Internet Marketing Coach,11.2994581462,-7.8071441098,#fdfb32,https://www.udemy.com/top-marketing-coach/,1306,88
Learn 5 Online Ventures and Earn $ 500 per month,11.3829866684,-9.00280393337,#fdfb32,https://www.udemy.com/five-online-ventures-under-100/,517,30
Start a Business and Travel the World in 30 Days!,11.5265075125,-8.97501998904,#fdfb32,https://www.udemy.com/lifestyle-business-entrepreneur/,1844,93
How to Run a Business: Business Finance Operations          ,-6.08963787368,-10.0307289351,#ff8100,https://www.udemy.com/how-to-run-a-business-business-finance-operations/,3,0
Build A Great Wordpress Website For Your Business in 2 Hours,13.5589903556,-6.41957085796,#fdfb32,https://www.udemy.com/build-a-great-wordpress-website-for-your-business-in-2-hours/,1048,100
The Money Formula,11.3377368025,-8.95473107908,#fdfb32,https://www.udemy.com/the-money-formula/,3,0
"Freelancer Mastery: Earn More, Work Less, Take Back Control",10.3124287649,-7.95986726689,#fdfb32,https://www.udemy.com/how-to-become-a-successful-freelancer/,39,100
"How I Made $50,000  With My Online Business (Part Time)",10.4837796173,-8.16356597405,#fdfb32,https://www.udemy.com/how-i-made-50000-with-my-online-business-part-time/,270,100
Entrepreneurship : Start Your Online Business Today,13.1517449798,-8.68245900133,#fdfb32,https://www.udemy.com/entrepreneurship-start-your-online-business-today/,485,60
 Make Money Online پیسہ بنائیں آن لائن,10.5606267494,-8.1527801556,#fdfb32,https://www.udemy.com/easy-way-to-make-money-with-neobux/,0,0
Mac for Business,13.465703341,-6.37211908125,#fdfb32,https://www.udemy.com/mac-for-business/,202,0
"Outsourcing Mastery: Make More,Live More& Work Less",12.4853678692,-8.07932968274,#fdfb32,https://www.udemy.com/outsourcing-mastery/,822,82
How I Make A Living Without A Job (Not Even Part Time),13.7861964274,-9.24421995714,#fdfb32,https://www.udemy.com/how-i-make-a-living-without-a-job/,4315,69
Productivity hacks mastery booster time management + tools,13.6002998754,-9.17320134068,#fdfb32,https://www.udemy.com/increase-productivity-for-your-business-course-training-tips/,1411,82
How To Draft a Business Plan,-5.97735280219,-8.69986620421,#ff8100,https://www.udemy.com/writeabusinessplan/,1047,100
"Get clients, results & confidence at networking events!",-5.905768784,-0.774504187692,#b3b3b3,https://www.udemy.com/become-an-events-networ-king/,30,100
Dog Training - Become A Dog Trainer ,12.4351904751,-8.12856427777,#fdfb32,https://www.udemy.com/dog-trainer/,1543,96
Profitable Apps Blueprint: My Guide to App Success,11.5166135787,-7.00064760356,#fdfb32,https://www.udemy.com/app-business-blueprint/,823,80
Udemy Course Sales and Marketing with YouTube and Google!,13.2608868573,-8.66064300865,#fdfb32,https://www.udemy.com/coursesales/,138,93
Speaking Skills: Teachers/Educators Can Lecture Effectively,-3.95116011231,9.60623449137,#377eb7,https://www.udemy.com/how-teachers-and-educators-can-lecture-more-effectively/,1822,92
Crowdfundamentals,-3.56425068588,-7.62019109659,#ff8100,https://www.udemy.com/crowdfundamentals/,64,95
Straight From Business School: Create Financial Statements,-6.89140016942,-3.69056597766,navy,https://www.udemy.com/straight-from-business-school-create-financial-statements/,22,0
Essential Guide To Make Money With Apps: How I Earn $5000/Mo,11.6342417872,-7.17116561711,#fdfb32,https://www.udemy.com/make-5000-a-month-selling-apps/,3895,96
How To Develop Entrepreneurship Skills,11.754024402,-8.98765546707,#fdfb32,https://www.udemy.com/entrepreneurship-tutorials/,740,72
Facebook Application Development from Scratch,13.2004872274,-6.67360796348,#fdfb32,https://www.udemy.com/start-building-facebook-applications-in-1-hour/,318,93
Promo Video Masterclass: Make Winning Promotional Videos,12.9416554108,-8.06262653335,#fdfb32,https://www.udemy.com/how-to-make-promo-videos/,1199,97
2-Hour Financial Model,13.8484035349,2.04831002774,#a6d853,https://www.udemy.com/2-hour-financial-model/,2261,85
How to Sell Products on Amazon,16.7034070312,0.831488124182,#a6d853,https://www.udemy.com/how-to-sell-products-on-amazon/,1823,75
Microsoft SQL for Beginners,3.41898935776,-13.5089116218,#e4c394,https://www.udemy.com/microsoft-sql-for-beginners/,99,100
Part-Time Entrepreneurship & Startups,12.2626905627,-9.07927685684,#fdfb32,https://www.udemy.com/part-time-startups/,293,86
Make iPhone Video Like a Pro,-16.2823440288,8.39100546672,#8d9fca,https://www.udemy.com/professional-shooting-editing-video-on-the-iphone-basics/,691,100
Start your own Domain and Hosting Business,12.797374496,-8.99435216998,#fdfb32,https://www.udemy.com/start-an-automated-online-business-and-make-money-online/,949,42
Sales Training for Life Coaches: Confidence to Close,-4.46420841143,-2.56289625474,#b3b3b3,https://www.udemy.com/confidence-to-close/,3,0
Stock Trading: Insider Tips For Determining Market Direction,12.8313683723,-7.67718675678,#fdfb32,https://www.udemy.com/stock-trading-stock-market-direction/,61,0
Craigslist profits make money buying and selling guide,9.7962205095,-7.8327081684,#fdfb32,https://www.udemy.com/craigslist/,845,100
Email Marketing Machine: Create An Automated Online Income ,13.2366759162,-5.80774246306,#fdfb32,https://www.udemy.com/emailmarketingmachine/,1003,40
NAME For Success - Ultimate Blueprint for Naming A Business,12.0237481939,-9.01360353006,#fdfb32,https://www.udemy.com/how-to-name-a-business/,2315,86
Web Services Testing using SoapUI,4.55797060226,-13.5597174104,#e4c394,https://www.udemy.com/web-services-testing-using-soapui/,374,60
How to Create & Sell Online Info Products Quickly and Easily,13.5106870267,-6.33783394627,#fdfb32,https://www.udemy.com/how-to-create-sell-online-info-products-quickly-and-easily/,75,90
Wordpress Site to Increase Sales for Udemy Instructors,13.3995821728,-5.90362881748,#fdfb32,https://www.udemy.com/wordpress-website-to-increase-sales-for-udemy-instructors/,313,0
Edit Video In 10 Minutes or Less Using Free Software On A PC,-16.7140570302,8.45342748656,#8d9fca,https://www.udemy.com/editvideo/,1181,100
Dog Training - Leash Training Your Dog,13.8018545025,-9.33363653929,#fdfb32,https://www.udemy.com/dog-training-how-to-get-your-dog-to-walk-by-your-side-fast/,1183,96
"7 Easy Ways to Make $100,000 Online! For Any Skill Level!",13.6624845556,-9.0302407366,#fdfb32,https://www.udemy.com/7-great-ways-to-make-money-online-for-free-any-skill-level/,5923,69
Udemy Sales: Double Your Udemy Course Sales & Udemy Revenue,13.4253529412,-8.92900399887,#fdfb32,https://www.udemy.com/boost-udemy-revenue/,792,95
How to Shoot Portraits on a Budget with Off-Camera Flash,-16.773962854,8.45470555883,#8d9fca,https://www.udemy.com/how-to-shoot-portraits-on-a-budget-with-off-camera-flash/,64,92
"Low-Cost Travel. Visit 30 Countries, Pay $0 by Couch Surfing",13.7112508512,-9.25801083418,#fdfb32,https://www.udemy.com/low-cost-travel-by-couchsurfing-save-money-have-fun-make-friends-safe/,1293,100
HTML & HTML5 Complete Development Code for Beginners,4.60692515776,-12.5365103999,#e4c394,https://www.udemy.com/html-html5-complete-development-code/,32,0
Deep Explorer,4.21127279474,9.49154325966,navy,https://www.udemy.com/deep-explorer/,9,0
Easy Teespring Profit System : Make Money Designing T Shirts,13.8346480699,-9.4018044413,#fdfb32,https://www.udemy.com/teespring-profits/,2070,89
How to Be a Commercial Photographer,-13.3528898791,9.83459128782,#8d9fca,https://www.udemy.com/total-training-in-commercial-photography/,1529,89
Raising Capital with Ease: AngelList and Gust,-7.3330649666,-4.07418334732,navy,https://www.udemy.com/raising-capital-with-angellist-and-gust/,959,60
How to Sell Your Product or Service,-5.97008945992,-9.9300840438,#ff8100,https://www.udemy.com/how-to-sell/,4,0
Integrating Payments with the Stripe API,15.1199613194,-1.89812133675,#a6d853,https://www.udemy.com/integrating-payments-with-the-stripe-api/,6964,78
Building a WordPress Theme from Scratch,6.61180996085,-11.3808963185,navy,https://www.udemy.com/building-a-wordpress-theme-from-scratch/,165,80
Your Successful Business - Learn From The Experts!,13.8236246321,-9.39706361898,#fdfb32,https://www.udemy.com/business-basics/,5979,95
PHP 5 Introduction to coding Tutorial bootcamp,5.80061918796,-13.383788613,#e4c394,https://www.udemy.com/php-5-introduction-to-coding-tutorial-bootcamp/,3341,97
Tax made simple for Limited Company Owners and Contractors,10.6865191661,0.853898778865,navy,https://www.udemy.com/tax-made-simple-for-limited-company-owners-and-contractors/,2,0
Learn JMETER from Scratch -(Performance + Load) Testing Tool,5.8556919596,-13.6164750089,#e4c394,https://www.udemy.com/learn-jmeter-from-scratch-performance-load-testing-tool/,1240,90
Public Speaking for Kids: Kids Can Be Great Speakers Now!,-4.05114596163,9.53431716216,#377eb7,https://www.udemy.com/public-speaking-for-kids/,1671,100
Product Creation - How To  Launch Your Own Online Products!,13.8101554471,-9.3129246536,#fdfb32,https://www.udemy.com/how-to-created-and-sell-your-own-product-from-scratch/,44,93
Customer Service Training,-6.63482856765,-7.01938241159,navy,https://www.udemy.com/customer-service-training-course/,0,0
30 Days To $2500  Selling Stuff Online and Offline,13.8682258855,-9.405932893,#fdfb32,https://www.udemy.com/30-days-to-2500-selling-stuff-online-and-offline/,148,100
"Uber Driving: Tips, Tricks, Earnings, & More!",-3.28294933463,-1.22137710652,#b3b3b3,https://www.udemy.com/uber-driving-tips-tricks-earnings-more/,3,0
UDEMY CREATION : LearnTo Create Sales Videos & Sales Copies,13.8692420429,-9.40663101275,#fdfb32,https://www.udemy.com/how-to-create-a-udemy-course-that-sells/,5058,94
Case-Based Introduction to Biostatistics,-10.7947810068,4.59254654118,navy,https://www.coursera.org/course/casebasedbiostat,0,0
The Brain-Targeted Teaching® Model for 21st Century Schools,-7.16901188034,3.8031117902,#f481bd,https://www.coursera.org/course/braintargeted,0,0
Case Studies in Personalized Medicine,-13.0148550254,3.4274974318,#f481bd,https://www.coursera.org/course/personalizedmed,0,0
Become a Travel Photographer!,-4.25586673383,-7.17407784009,navy,https://www.udemy.com/become-a-travel-photographer/,875,90
Be Pain free now through self hypnosis,14.4214932655,9.32289160176,#fa8d62,https://www.udemy.com/be-pain-free-now-through-self-hypnosis/,1157,98
 Learning MAMP Server - An Infinite Skills Course,0.27304092169,-12.4453064005,#e4c394,https://www.udemy.com/learning-mamp-server/,16,20
Apple Motion 5 Made Easy - A Definitive Guide to Motion,-13.3877826663,7.81592222301,#8d9fca,https://www.udemy.com/apple-motion/,209,80
Pro Insight Weight Loss Interviews,-2.57579033156,12.4681998958,#b3b3b3,https://www.udemy.com/pro-insight-weight-loss-interviews/,6,0
Advanced Close Combat Training: Scientific Self Defense,-4.90958979937,-0.862536276013,#b3b3b3,https://www.udemy.com/scientificselfdefense/,2916,93
iTravel EDU: How to Vacation in Costa Rica,-2.22754313495,-0.458363284844,#b3b3b3,https://www.udemy.com/itravel-edu-how-to-vacation-in-costa-rica/,180,100
iOS Programlama 1,3.89110137872,-2.07477591743,#e68ac3,https://www.udemy.com/objective-c-programlama-dili-egitimi/,-1,87
Learn NoSQL Database From Scratch - MongoDB,5.44909288383,-15.1650719288,#e4c394,https://www.udemy.com/learn-mongodb/,1385,84
"Advanced Selenium(Architect)-Pageobject,TestNG,Maven,Jenkins",5.731441001,-13.6144131789,#e4c394,https://www.udemy.com/selenium-framework-design-pageobjecttestngmavenjenkins/,978,88
How to Copy the Best Traders on Etoro,-8.76452289166,12.4775982128,navy,https://www.udemy.com/how-to-copy-the-best-traders-on-etoro/,89,100
Learning JQuery Mobile The Easy Way,5.29647469232,-2.40008039698,navy,https://www.udemy.com/jquery-mobile/,520,84
Start A Business You Love. Idea to Income in Thirty Days.,9.65064042011,-7.60152556802,#fdfb32,https://www.udemy.com/start-a-business-you-love/,1367,89
Binary Options - How To Become A Successful Trader,-9.02630080712,13.760858726,#66c2a5,https://www.udemy.com/binary-options-trading-strategies/,1120,86
Before The Gym - Things to Know Before Stepping Inside A Gym,-3.62306865966,13.1049588221,navy,https://www.udemy.com/before-the-gym-things-to-know-before-stepping-inside-a-gym/,966,100
How to Hustle: Strategies to Increase Sales and Profits,-3.52465400971,-1.54039122161,#b3b3b3,https://www.udemy.com/hustle-anything/,2303,78
12 Weeks to Clean Eating Without Losing Your Mind,-3.07244784419,14.9160131127,#fed82f,https://www.udemy.com/12-weeks-to-clean-eating-without-losing-your-mind/,2698,95
Public Speaking: How To Think & Speak More Clearly,-0.571857871523,-0.240968800504,navy,https://www.udemy.com/how-to-think-and-speak-more-clearly/,388,93
