course_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Anatomy and Physiology ,0,0.285117987659,0,0,0,0.186790947151,0.0617267141599,0,0,0,0,0,0,0.0913843343204,0,0,0,0,0,0.363102188655,0,0,0,0,0,0
Freelance Jumpstart Course,0,0,0,0,0.0454813100249,0,0.759668561512,0,0,0,0,0,0,0,0,0.0264761520206,0,0,0,0,0,0.144799582568,0.0212264511198,0,0,0
Giving Feedback That Gets Results,0,0.330920370829,0,0.211499339198,0,0.222467406388,0,0,0,0.194490269086,0,0,0,0,0,0,0,0,0.0321205902067,0,0,0,0,0,0,0
Total Yoga Challenge: 15 Minutes x 15 Days,0,0,0,0,0,0,0,0,0.463676659441,0.0303452174043,0,0.0769252670708,0,0,0,0,0,0.239578317261,0,0.171117895466,0,0,0,0,0,0
Introduction to Econometrics Theory,0,0.0445739043396,0,0,0,0.127952094346,0,0,0,0,0,0,0,0.125232667777,0,0.626170310533,0,0,0,0,0,0.049221402303,0,0,0,0.0218581712311
Financing for Development,0.0493179065366,0.722643014122,0,0,0,0,0.196631609212,0,0,0,0,0.0198534377886,0,0,0,0,0,0,0,0,0,0,0,0.010024312061,0,0
MySQLi For Beginners,0,0,0,0,0,0,0,0,0,0,0.570588713419,0.155579722811,0,0.184564098687,0,0.0841079904114,0,0,0,0,0,0,0,0,0,0
Songwriting Secrets- Songwriting for Film/TV!,0,0.0963804825033,0,0,0,0,0,0.0298521006816,0,0.0519215472066,0,0,0,0,0,0,0,0,0.246659689963,0,0,0.568775923235,0,0,0,0
How To Be Charismatic & Confident In Group Interaction,0,0.104665903169,0,0,0,0.821178935344,0,0,0,0,0,0,0,0,0,0,0,0.02117371016,0,0,0,0,0,0,0,0.0464725755874
Statistical Mechanics: Algorithms and Computations,0,0.0265576015746,0,0,0.0339199726353,0,0,0,0,0,0,0,0,0.0902624936799,0,0.579443406247,0,0,0,0,0,0,0,0.262971675797,0,0
Synthesizers! Using Synthesis for Sound Design & Production,0,0,0.790833656648,0,0,0.0978517431829,0,0,0,0,0,0,0,0,0,0.0704332970774,0,0,0.0387552884027,0,0,0,0,0,0,0
Mindfulness Meditation Strategies for Personal Growth ,0.0193381352949,0.0783044781663,0,0,0,0.172708842764,0.138070293941,0,0.5568801734,0,0,0,0,0,0,0,0,0,0,0.0273016267288,0,0,0,0,0,0
Ruby On Rails For Web Development,0,0,0,0,0,0.209353645841,0,0,0,0.265144341458,0.285730438748,0,0,0,0,0,0.108661865765,0.109854647458,0,0,0,0,0,0,0,0
CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104929517359,0,0,0,0.0390160357743,0,0,0,0,0,0,0.845133269278,0
On Ramp to AP* Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692216970556,0,0,0,0.143909858501,0,0.154937662007,0,0,0,0
The Challenges of Global Poverty,0,0.121040963961,0,0,0,0.419882861244,0,0,0,0,0,0,0.0787457300605,0,0,0,0,0,0,0.367109290888,0,0,0,0,0,0
Victory or Death: General Washington at Trenton & Princeton,0,0.0467644573637,0,0,0.0460214947264,0.0623944240933,0.0544620107066,0,0,0,0,0,0,0,0,0,0,0,0,0.202819857766,0,0.0654471081264,0.0130169532595,0,0,0.507691842276
Indirect Expenses and Cost Accounting,0,0.0876215735327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892311536834,0,0,0,0,0,0,0,0,0,0
eCommerce with WordPress and WooCommerce,0,0,0,0,0,0.22206367338,0.233543864219,0,0,0,0.526339087204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Node.js for Creating Enhanced Real Time Web Applications,0,0,0.147775125667,0,0,0.0376322560782,0,0,0,0,0,0.552894617342,0,0,0,0,0,0,0,0,0,0.157244373024,0.098996247432,0,0,0
Python 101,0.0302084143715,0,0,0,0,0,0,0,0,0.0859553339025,0,0,0,0.87022678426,0,0,0,0,0,0,0,0,0,0,0,0
Learn to make an HTML 5 website with a video background,0,0,0,0,0,0.0382601766966,0,0,0,0.956777044147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Java Square One - Learning Through Example,0,0,0,0,0,0.404514801857,0,0,0,0,0,0.377273593937,0,0.188724424718,0,0,0,0,0,0,0,0,0,0,0,0
College Algebra and Problem Solving,0,0.140204016498,0,0,0,0,0,0,0,0,0,0,0.0965221470734,0,0,0.728770526608,0,0,0,0.0259563012735,0,0,0,0,0,0
Geometry - The Basics & Beyond,0,0,0,0.0683442478085,0.0545144500243,0.281234332363,0,0,0,0,0,0,0.0916062752993,0,0,0.346342989912,0,0.0240042733915,0.0650434680629,0.0194538132035,0,0,0.0386276887152,0.0100640082815,0,0
Post-Sales Meeting Closing and Tools,0.0225932944006,0.272264303555,0,0.20467585021,0,0,0.489332948595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learn  Bootstrap Development By Building 10 Projects,0,0,0,0,0,0,0,0,0,0,0.995942875689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capturing Passion: Video Interviewing to Engage ANY Audience,0,0,0.0265697319911,0,0,0.329520423181,0.357224688436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116568523141,0.122107031085,0,0,0,0.0467013865714
Mastering HTML5 Programming - The Easier Way,0,0,0,0.118893390726,0,0,0,0,0,0,0.209490094594,0.54709217498,0,0,0,0.0953466208645,0,0,0,0,0,0,0,0,0,0
The Olympic Games and the Media,0,0.26803609519,0.0620893631587,0,0,0,0,0,0,0.0166481815562,0,0,0,0,0,0,0.239596542262,0,0,0.0617339962182,0,0.0812700957638,0,0.267857660583,0,0
The Profit Model,0,0,0,0,0,0,0.717707155581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271525452803,0,0,0,0
"Learn ""Dirty"" Boxing For Street Self Defense",0,0,0.393956028995,0,0,0.434927067669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157075389293
Write Now: Creative Writing Skills for Beginners,0,0,0,0,0,0.11505237456,0,0.403870281435,0,0,0.110648308114,0,0.123242561702,0.0923470705002,0,0,0,0.0631651711802,0,0,0,0.0533902337087,0,0,0,0.0337293429286
Organizing Inspiration,0,0.0128821911664,0.0117336784835,0,0,0.732102841812,0.202465183377,0,0,0,0,0,0.0125495455612,0,0.0138204310323,0,0,0,0,0,0,0,0,0,0,0
JavaScript Basics Web Development Building Blocks,0,0,0,0,0,0.13723428396,0,0,0,0.0809905469237,0.265384006479,0.133971315138,0,0.238177640463,0,0,0,0,0,0,0,0,0.135695198489,0,0,0
Explore Java IO,0,0,0,0,0,0,0,0.0375757187779,0.0316589105512,0,0,0,0,0.830630219481,0,0,0,0.0163901623037,0,0,0,0,0.0812749818284,0,0,0
Arabic language ! Ready to speak - Beginner to Pro !,0,0,0,0,0.343762978048,0.394537194987,0.0234554709486,0.0291188376033,0,0,0,0,0,0.0196034098299,0,0,0,0,0,0,0,0.184461379838,0,0,0,0
もう交渉でひるまない！ 世界で通用する強気の英語面接術 （日本語字幕版）,0,0.213223858514,0,0,0,0.68402666273,0,0.0974204704142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bases del desarrollo web,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963017751478,0,0,0,0,0,0,0,0,0
Future Food Production: Crops,0.284164897995,0.402530870769,0,0,0,0,0,0,0,0,0,0,0.0190665485916,0,0.0835285673873,0,0,0,0.0262408476915,0.165254280201,0,0,0,0,0,0.0152638834143
Basics of Statistics - Series II,0,0,0,0,0,0.0350028835378,0,0,0.0347578839586,0,0,0,0,0,0,0.880877410576,0,0,0.040727599007,0,0,0,0,0,0,0
特別無料：明日から使える！ 英語スモールトーク術,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615
Get Fit in 10 Days with Yoga,0,0,0,0,0,0.102189393215,0,0,0.219060531301,0,0,0,0,0,0.0574286438775,0,0,0.40234947218,0,0,0.215470368426,0,0,0,0,0
Learn Hebrew From Scratch,0,0,0,0,0.219254961118,0.232280428763,0,0.186054815698,0,0,0,0,0,0,0,0,0,0,0.356806126565,0,0,0,0,0,0,0
Introduction to Data Wise: A Collaborative Process to Improve Learning & Teaching,0,0.94833657396,0,0,0,0.0414070157831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orchard CMS Tutorial : Workflows in Orchard CMS,0,0,0,0,0,0,0,0,0,0,0.995464441219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Financial Risk Manager (FRM) Certification: Level II,0,0.439952602029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483643031308,0,0,0,0,0,0,0,0,0.0717905156623,0
Hoop Core Fitness with Betty Hoops - Beginner Tricks,0,0,0.266201157286,0,0,0,0,0,0,0,0,0,0,0,0.089827491101,0,0,0.52407510167,0,0,0,0,0,0.0523956333712,0.0607698473404,0
Learn the Basics of Programming for Marketers,0,0,0,0,0,0.100217289702,0,0,0,0,0.144818339617,0.27815782869,0,0.180451649946,0,0,0,0,0,0,0,0.173664760484,0,0,0.116171226736,0
Hypnosis – Heal Infertility With Self Hypnosis (For Men),0,0,0,0,0.0472092271649,0,0,0,0.795130765198,0,0,0,0,0,0,0,0,0,0,0.0702455529148,0,0,0,0,0,0.0777990701064
An Introduction to Population Health,0,0,0,0,0,0.408129620481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58665525566,0,0,0,0,0,0
Play By Ear L3:  Use 3 Major Chord Trick to Harmonize  Songs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99842370744,0,0,0,0,0,0,0
Start Your Tutoring Business Today: Easy Success And Profit,0,0,0,0,0,0.603487010124,0.222661762598,0,0,0,0,0,0.0420925523199,0,0,0.0288643296739,0,0,0,0,0,0.0926703920225,0,0,0,0
Relieve and End Your Lower Back Pain with Tai Chi & QiGong,0,0,0,0,0,0,0,0,0.57138662207,0,0,0,0,0,0,0,0,0.265298862012,0,0.0717267975289,0,0,0,0,0.0637058798419,0.018598018918
accessibility Codes and Laws an overview,0,0.336668906229,0,0,0,0,0,0,0,0,0.116256196576,0.334741358908,0,0.07403942918,0,0,0,0,0,0.0531999213344,0,0,0,0.0733067370152,0,0
Dog Training - Stop Dog Barking ,0,0,0.577094482424,0,0,0.404004332021,0,0,0.0175275591814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scientific Computing,0,0.0730961619765,0,0,0,0,0,0,0,0,0,0.229404759411,0,0,0,0.688993161452,0,0,0,0,0,0,0,0,0,0
How to Hack an Investor's Brain,0,0.173479661536,0,0.0313647576545,0,0,0.71319632486,0,0.0665746405639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Working with Files and the File API Standard,0,0,0.241135217667,0,0,0,0,0,0,0,0.734573284356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debt Sustainability Analysis,0,0.78682114816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202319123333,0,0,0,0,0,0,0,0,0,0
The American Revolution,0,0,0,0.0171388195775,0,0.307896216324,0,0,0,0,0,0,0,0,0.0218854431782,0.0219198413235,0,0,0.0198969944344,0.362155146263,0,0,0,0,0,0.245627685419
Solving the Rubik's Cube Very Simple Step by Step,0,0,0,0,0,0.615053970752,0,0,0,0,0,0,0,0,0,0.171084198018,0,0,0,0,0.192799560167,0,0,0,0,0
Monetize your App. Hands on Major Advertising Networks,0,0,0,0,0,0,0,0,0,0.69935657094,0.297904328398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Website Secrets: Get a Gorgeous Website on the Cheap,0,0.122789058184,0,0,0,0,0.231638655915,0,0,0,0.292293950399,0.0300573937294,0,0,0,0,0,0,0,0,0,0.32192863408,0,0,0,0
The Entrepreneur's Game Plan,0,0,0,0,0,0.214274842927,0.753178145189,0,0,0,0,0,0,0,0,0,0,0.0282940533034,0,0,0,0,0,0,0,0
Running a Mobile App Dev Business: The Complete Guide,0,0,0,0,0,0.0636391173955,0.477633571861,0,0,0.141956494342,0,0.105873144607,0,0,0,0,0.0345300505707,0,0,0,0,0.17394865654,0,0,0,0
French for Beginners : Level 1,0,0,0,0,0.575377137218,0.297823945134,0,0,0,0,0,0,0.113884396113,0,0,0,0.0109738017044,0,0,0,0,0,0,0,0,0
How to spend an unforgettable time in Paris 2 times cheaper?,0,0,0,0,0.166438092348,0.664707614084,0,0,0,0,0,0.0132754685184,0,0,0,0,0,0,0,0,0,0.149019492909,0,0,0,0
Music Theory for Electronic Musicians,0,0.103596725646,0.265234811724,0,0,0,0,0,0,0,0,0,0.121350869116,0,0,0,0,0,0.473144524766,0,0,0,0,0.0246179596771,0,0
How to turn ANY business into a money making machine!!,0,0.0968193483824,0,0,0,0,0.30924446202,0,0.0243420658685,0,0,0,0,0,0.0342520645307,0,0,0,0,0,0,0.47336078508,0.0581351202724,0,0,0
Professional Trading With Institutional Supply & Demand,0,0.0237228333791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616373905849,0,0,0,0,0,0.220773087901,0,0,0.687199836248,0
The Essential Guide to Entrepreneurship by Guy Kawasaki,0,0,0,0,0,0.239208766257,0.641518827043,0,0,0.0316350304896,0,0.0814610707637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principles of fMRI 1,0,0,0,0,0,0,0,0,0.124637192298,0,0,0,0,0,0,0.51799061203,0,0,0,0.327819911641,0,0,0,0.0155598241187,0,0
Change and Innovation Management,0,0.604280721459,0,0,0,0.0646453825405,0.142461897951,0.0434687934537,0,0,0,0,0.0827623477646,0.0453912527367,0,0,0,0,0,0,0,0,0,0,0,0
Start a Startup for a Low-Cost Today: Event Membership Site,0,0,0,0,0,0,0.133524688669,0.0180811964284,0,0,0.143534950756,0,0,0,0,0,0,0,0,0,0,0.695109767316,0,0,0,0
Wordpress for Beginners - Build a Live Website from Scratch,0,0,0,0,0,0.11958183153,0,0,0,0,0.610956478974,0,0,0,0,0,0,0,0,0,0,0.264971256071,0,0,0,0
Simple Smart Business System,0,0,0,0.0173892797484,0,0.311150073755,0.325164254186,0,0,0.022920583473,0,0,0,0,0,0,0,0.015678616504,0,0,0,0.304879497208,0,0,0,0
Building a Chat App for iOS from Scratch,0,0,0,0,0,0.398402337655,0.203337238701,0,0,0.166328276587,0,0.219111634235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How I triple my income as a video producer & how you can too,0,0.0279484464416,0,0,0,0.0731105387791,0.672571051627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225029021963,0,0,0,0
Drupal Theming Essentials,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615
"Economics of Money and Banking, Part Two",0,0,0,0,0,0,0.082912225672,0,0,0,0,0,0,0,0,0.674168478381,0,0,0,0.20079475382,0,0,0,0,0,0
"Circuits and Electronics 2: Amplification, Speed, and Delay",0,0,0,0.207299730527,0,0,0,0,0,0,0,0.106534933177,0,0,0,0.538069641879,0,0,0,0,0,0,0,0.140985157894,0,0
Learn Optimum Nutrition for Improved Health and Weight Loss,0,0,0.0656307154969,0,0,0.0288968375235,0,0,0.0845364531052,0,0,0,0,0.0601657649728,0.753427571558,0,0,0,0,0,0,0,0,0,0,0
Create your Guess the Word iPhone app for Kids.Code included,0,0,0,0,0,0,0,0,0,0.995925684485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Email Marketing Machine: Create An Automated Online Income ,0,0,0,0,0,0,0.612629722915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37890168146,0,0,0,0
Forex Trading using professional indicators by TOP traders,0,0,0.0819558662494,0,0,0.116500049325,0,0,0,0,0.131714510663,0,0,0,0,0,0,0,0,0,0,0.0947387088996,0.037496899879,0,0.536452673041,0
PHP super series from scratch. Learn with projects,0,0,0,0,0,0.10815394728,0,0,0,0,0.413505157879,0,0,0.462309790173,0,0,0,0,0,0,0,0,0,0,0,0
Swift para Desarrolladores Objective-C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759615384615,0,0,0,0,0,0,0,0,0
Learn to build web applications,0,0,0,0,0,0.125428283768,0,0,0,0.0574624476019,0.53219941495,0.123721027303,0.0171579072076,0.12727718101,0.0143818324077,0,0,0,0,0,0,0,0,0,0,0
Assemble an A+ Advisory Board,0,0,0,0,0,0.267275201451,0.712211978035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Practical Data Science: Analyzing Stock Market Data with R,0,0,0,0,0,0,0,0,0,0,0.207653467054,0,0,0.230267761245,0,0,0,0,0,0,0,0,0,0,0.558408168445,0
Apps for Librarians & Educators,0,0.028408542616,0,0,0,0.248551982943,0,0.134552240288,0,0.177760030114,0.0859185953413,0.0292665224956,0,0,0,0,0.149837185438,0,0,0,0.037256184915,0.101301239752,0,0,0,0
Musical Mother Tongue: Start a Pre-K Kid's Musical Life,0,0,0,0,0,0.222497300848,0,0.0347661409228,0.161169197179,0,0,0,0,0,0,0,0,0,0.325699403302,0,0.0203446475483,0,0,0,0,0.23083287868
The Complete Apple Watch Developer Course - Build 14 Apps,0,0,0,0,0,0.146933896831,0,0,0,0.463697838524,0,0.112438011076,0,0,0,0,0,0,0,0,0,0.266825156528,0,0,0,0
Medicinal Marijuana,0.544791073698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339263541459,0,0,0,0,0,0.102123269458,0,0,0,0,0
Iphone Camera Essentials,0,0,0,0,0,0.256096248366,0,0,0,0,0,0,0,0,0,0,0.149577696198,0,0,0,0.586497600704,0,0,0,0,0
How Much Money Should You Raise? The Entrepreneurs Guide,0,0,0,0,0,0,0.983702737939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travel Safety Abroad: Your Guide to a Worry Free Vacation,0,0.225150446787,0,0,0.23681741674,0,0,0,0.0315725197632,0.0168141446999,0,0,0,0,0,0,0,0,0,0,0,0.313781473606,0,0,0,0.169506719319
Healing Foods — Bone Broths,0,0,0,0,0.0240775305223,0,0,0,0,0,0,0,0,0,0.844731297238,0,0,0,0,0,0.0501819964893,0.0542117477456,0,0,0,0.0151088268488
"Fantasy Football - How to Play, and How to Win",0,0.0285415609744,0,0,0,0.484523349951,0,0.0211423081997,0,0.21732038044,0,0,0,0.0548207713332,0,0.131311493566,0,0,0,0,0,0,0,0,0,0.0517492771176
AppBaker TEDx Event App Starter Pack course,0,0.210742912773,0,0,0,0,0,0,0,0.438284686443,0,0,0,0,0,0,0.0371896650548,0,0,0,0,0.296514289888,0,0,0,0
Complete Python and Ruby programming,0,0,0,0,0,0,0,0,0,0,0,0.193525158228,0,0.798158833456,0,0,0,0,0,0,0,0,0,0,0,0
GCSE Chemistry: OCR C1,0,0,0,0,0.0428428757753,0,0,0,0,0,0,0,0,0,0.20584633731,0.546420768739,0,0,0,0,0,0,0,0.187573134529,0,0
Personal Finance Planning,0,0.187451588613,0,0.113412787276,0,0.24278458553,0,0,0,0,0,0,0,0,0,0.257742375175,0,0,0,0.0530312545513,0,0,0,0,0.140272369066,0
Entrepreneur: Go Global - A Young Professional's Guide,0,0.0599662512724,0,0,0,0.0281490666538,0.772620644532,0,0,0,0,0,0.0120094667093,0,0,0,0,0,0.011645414576,0.0485280080469,0,0.0163095578139,0,0,0.0131769865812,0.0254850187676
Learn about How Codependency Develops and How to Avoid It.,0,0.0837761637644,0.0814267431383,0.165365616958,0,0.056896797016,0,0,0,0,0,0,0.103749231857,0,0,0.0618116517459,0,0,0,0.331578826855,0,0,0.0221225146541,0.0679410997452,0.0193567463491,0
Introduction to JavaScript,0,0,0,0,0,0,0,0,0,0,0.305315856346,0,0,0,0,0,0,0,0,0,0,0,0.654550364387,0,0,0
Building Responsive Websites with HTML 5 & CSS3,0,0,0,0,0,0,0,0,0,0,0.487082600478,0.345441206854,0,0,0,0,0,0,0,0,0.155987681178,0,0,0,0,0
Windows Phone - Programming for Beginners,0,0,0,0,0,0.16236365773,0,0,0,0,0,0.817123521756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Origins - Formation of the Universe, Solar System, Earth and Life",0.426848608841,0,0,0,0,0,0,0.185423742335,0,0,0,0,0,0,0,0.0511952173422,0,0,0,0.290735168023,0,0,0.0289703403816,0,0,0
Exploring Quantum Physics,0.0246012666852,0,0,0,0,0,0,0,0,0,0,0.0242898594875,0.237328149842,0,0,0,0,0,0,0.0471781263313,0,0.0683047046987,0,0.594848427622,0,0
Photography: How & Where to Sell Stock Photography,0,0,0,0,0,0.181256481958,0.114509566566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384048396169,0.240908127145,0,0,0.0762859751701,0
Social Psychology -- A Video Textbook,0,0.0797655334552,0,0,0,0.41173072855,0,0,0,0,0,0,0.448427362714,0.0365077746666,0,0,0,0,0,0,0,0,0,0,0,0.0170019964858
Power Onboarding,0,0.350846928378,0,0,0,0.267866122938,0,0,0.0812274603668,0.256932934016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319086055821,0,0
Iníciate en IOS con tu iPad/iPhone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958193979933,0,0,0,0,0,0,0,0,0
Climate Change Policy and Public Health,0.372925414076,0.120135764761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502623624164,0,0,0,0,0,0
AnatomyX: Musculoskeletal Cases,0,0.123320597702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636871989186,0.0916152996828,0,0,0.141422882659,0,0
Public Speaking Secrets 101-Overcome Fear of Public Speaking,0,0.0240748215834,0.0669255647988,0,0.0258896377385,0.449421128196,0,0,0.16250620051,0,0,0,0,0,0,0,0,0.157506979599,0.0733935103982,0,0.03432784295,0,0,0,0,0
Antimicrobial Stewardship: Optimization of Antibiotic Practices,0,0.185627781199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228081363059,0,0,0,0.487348876489,0,0.0765906608998,0,0.0145850461635,0,0
Web Application Architectures,0,0,0,0,0,0,0,0,0,0,0.197421846026,0.114720115291,0,0.182616411837,0,0,0.0397171757593,0,0,0,0,0.455169421499,0,0,0,0
Forex Trading: The High ROI Forex Trading End of Day Course,0,0,0,0,0,0.357118982305,0.0289996103246,0.119817726444,0,0,0,0,0,0,0,0,0,0,0,0.0462280771096,0,0,0,0,0.441808049281,0
Going Deeper: 7 Day Meditation and Stress Reduction Course,0,0,0,0,0,0.22657653408,0,0.140000098872,0.557656260762,0,0,0,0,0,0,0,0,0.0737083378039,0,0,0,0,0,0,0,0
Conversation Mastery: The Art/Science Of Great Conversation,0,0,0,0,0,0.880749220351,0.0461178522863,0,0.0509768831908,0,0,0,0,0,0,0,0,0.0159797387254,0,0,0,0,0,0,0,0
Master Automation & Web Services Testing using UFT/QTP,0,0,0,0,0,0.194166929682,0.056868409082,0,0,0,0,0.731333979853,0,0,0,0,0,0,0,0,0.0126533058167,0,0,0,0,0
FLOW Education: Facilitating Learning through Outdoor Watershed Education,0.198760634585,0.596998371702,0,0.101979170292,0,0,0,0,0,0,0,0.0979225729281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urban Water- Innovations for Environmental Sustainability,0.0995242400344,0.172124023201,0,0,0,0,0,0,0,0,0,0.145056440206,0,0,0,0,0,0,0,0.520677255074,0,0.0521285309948,0,0,0,0
Instant Harmonica - play The Kesh (part 1) - easy and fun!,0,0,0,0,0,0.158551409498,0,0,0,0,0,0,0,0,0,0,0,0,0.839564760047,0,0,0,0,0,0,0
Volcanic Eruptions: a material science.,0.354853028334,0,0,0,0,0,0,0,0.0433145413162,0,0,0,0.0492538981455,0,0,0.272523542647,0,0,0,0,0.0428337080237,0,0,0.23384746237,0,0
Be Fluent & Confident in JAPANESE for Absolute Beginners,0,0,0,0,0.439416853906,0.374743829922,0,0,0,0,0,0.0654573105026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115546840834
Learn How to Make Chocolate Truffles,0,0,0.053034838074,0,0,0,0.0121544039187,0.0259204360657,0,0,0,0,0,0,0.833363360438,0,0,0,0,0,0,0,0,0,0,0.0618578373167
The Ultimate Creative Hair Design Course,0,0.0413043087845,0.606363937515,0,0.0652418708996,0,0,0,0,0,0,0,0,0,0,0,0,0.0255297079253,0,0,0.218592300512,0,0,0.0402782562894,0,0
Learn VB.NET with Microsoft Visual Studio 2013,0,0,0,0,0,0,0,0,0,0,0.015216003683,0.0658280267572,0,0.917565064867,0,0,0,0,0,0,0,0,0,0,0,0
Learn iOS8 and Swift App Programming,0,0,0,0,0.206414500408,0.104540798881,0,0,0,0.406564963525,0,0.265556660262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahora aprende a tocar jazz en el piano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463473154351,0,0.519743628865,0,0,0,0,0,0,0
Flight Vehicle Aerodynamics,0,0,0,0,0,0,0,0.0584027729532,0.0538362056672,0,0,0,0,0,0,0.481050588044,0,0,0,0.279468035467,0,0,0,0.118167203399,0,0
"Thumbs rating system with jQuery, PHP and MySQL",0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615
Block Buster: Overcoming Writer's Block,0,0,0,0,0,0,0,0.3851326097,0.109709246654,0,0.365909034897,0,0,0.104741719615,0,0,0,0,0.020166753204,0,0.0104159891474,0,0,0,0,0
Selling More by Talking Less,0,0,0,0,0,0.667624531916,0.322540563358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Divine Comedy: Dante's Journey to Freedom, Part 3 (Paradiso)",0,0.0671964272049,0,0,0,0,0.0244085737084,0,0.185940453588,0,0,0,0.354649727591,0,0,0,0,0,0.0277870046221,0.128154090237,0,0,0,0.0656556040424,0,0.137661110458
Create an energetic House Track with Logic Pro,0,0,0.815429613119,0,0,0,0,0,0,0,0,0,0,0.05479038015,0,0,0,0,0.127627657864,0,0,0,0,0,0,0
Programming Mobile Services for Android Handheld Systems: Concurrency,0,0,0,0,0,0,0,0,0,0,0,0.897654261322,0,0,0,0,0,0,0,0,0,0,0.0996855746342,0,0,0
"Know, Like, Trust - Increase your referrals and repeat sales",0,0.139745481725,0,0,0,0.0749905162809,0.63360444202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150143155232,0,0,0,0
Be a Bootstrap Developer from scratch,0,0,0,0,0,0.218121137847,0,0,0,0,0.64734038577,0.044426812366,0,0.0197418872302,0,0,0,0,0,0,0,0,0.0693601614021,0,0,0
Seducciones de Sor Juana,0,0,0,0,0,0,0,0,0,0,0,0,0.0809505306084,0,0,0,0.853115403456,0,0,0,0,0,0,0,0,0
